Soil_Type,Soil_Moisture_%,Shear_Strength_kPa,Bearing_Capacity_kPa,Excavation_Depth_m,Retaining_Wall_Type,Support_System,Deformation_mm,Rainfall_mm_day,Temperature_C,Groundwater_Level_m,Seismic_Activity,Ground_Settlement_mm,Wall_Displacement_mm,Pore_Water_Pressure_kPa,Strain_Gauge,Risk_Level
Clay,13.12975161,195.5496866,539.5928863,18.06258924,Secant Pile,Anchors,14.73506849,55.45168327,21.53708942,8.090345502,1,94.11403351,33.97540114,133.6557702,56.50177689,2
Clay,24.33682814,142.7931059,221.6983416,28.91435755,Diaphragm Wall,Bracing,28.56064589,199.3366556,41.03453464,7.8073273,1,22.71490888,15.77446032,52.15992117,46.82264041,2
Sand,8.271841518,200.2685417,378.6685848,4.314760907,Sheet Pile,Bracing,37.26988696,150.1580462,35.56079801,2.150047683,1,38.96260174,39.62508409,279.1011616,88.83258147,2
Rock,29.24552613,226.3964657,119.4896603,5.646207489,Diaphragm Wall,Anchors,18.94779549,128.9439955,7.763830335,7.156355506,0,60.64577755,6.522674359,299.9834,76.66978238,1
Clay,16.34473853,222.1012546,433.4236957,4.189778262,Secant Pile,Anchors,15.13838038,71.05792864,3.048990001,8.00054408,0,75.53389295,38.13430852,421.2223159,81.19422513,1
Silt,10.90126158,143.6382218,261.5136729,8.002474959,Diaphragm Wall,Anchors,22.96730051,9.832165831,4.44484868,3.461072408,0,90.16533867,3.417585743,277.0596356,81.32623014,2
Silt,6.837418683,91.71505042,548.9595935,17.614293,Diaphragm Wall,Bracing,40.89817472,6.211375207,17.74315718,1.726091129,0,91.54729876,0.629630633,462.4107569,64.27171547,2
Clay,9.243947627,157.6323346,544.0590945,20.4304489,Sheet Pile,Bracing,46.49608816,110.8362511,30.92271982,0.026321556,1,77.66400744,44.91117594,332.6375645,45.80146243,2
Clay,17.99434871,85.64853602,262.6453092,4.230799265,Diaphragm Wall,Bracing,27.25417064,152.4065442,17.6770564,4.509036531,0,22.83308366,29.06696085,428.1513072,86.46777526,1
Rock,13.42507941,272.5242588,550.4804478,28.54121403,Diaphragm Wall,Anchors,33.07331027,107.4758381,-6.271198229,3.524327315,0,2.480933004,17.59134485,116.7357807,92.60074176,2
Rock,25.72208415,136.4693652,598.0788367,25.73846517,Diaphragm Wall,Bracing,45.16368111,168.1570144,29.79693852,5.549098338,1,38.37739304,11.62973185,434.9012586,2.380604326,2
Sand,15.77218809,88.61493681,512.7078321,11.00853702,Sheet Pile,Anchors,4.927342571,6.685306619,34.32835708,1.880410926,0,14.1548851,30.84428916,353.8147345,5.155487327,1
Rock,11.21785681,56.36193998,522.4356739,5.084063316,Secant Pile,Bracing,11.60392889,73.35041529,5.922382582,8.596655477,0,71.03876474,25.45010918,126.6048646,95.87432969,1
Silt,20.42862467,211.4555966,224.5043681,7.586950977,Secant Pile,Bracing,35.44500031,47.41407823,26.52691566,2.577552156,0,66.11305868,49.57988878,135.3936012,27.71606138,2
Silt,22.66943042,209.2255794,388.3511994,6.427499171,Diaphragm Wall,Anchors,41.1872231,89.45459363,13.46255456,2.264296051,0,4.397164162,49.16079933,466.9252786,87.33694396,2
Clay,9.176047698,135.1510416,133.627957,6.328662041,Sheet Pile,Bracing,42.85145142,14.47527864,38.90156457,4.807140565,1,83.65937791,31.75122831,64.4969122,38.8795119,2
Rock,9.190480407,67.92797221,147.4589684,17.00116559,Diaphragm Wall,Bracing,20.75535884,190.8263283,36.4874057,4.988510237,1,24.87432663,22.14352531,258.1407245,11.91000576,2
Sand,5.916785673,152.4072237,599.446306,9.637880947,Secant Pile,Bracing,4.466995115,44.65108021,18.89875991,2.150852288,0,43.22270755,24.55704846,191.0638805,8.044320021,1
Silt,23.41005038,127.8043738,263.3196247,12.66977235,Sheet Pile,Bracing,21.88907386,184.4615551,28.03280502,2.718607267,1,66.79337355,34.12395331,349.284848,15.65078991,2
Silt,21.59511319,219.2801599,474.091956,29.716644,Secant Pile,Bracing,11.53672951,85.17863101,38.58423356,1.697052392,0,42.94187869,5.078727212,427.8332244,24.98931949,2
Sand,16.86577189,201.4448124,503.3325265,21.47648472,Secant Pile,Anchors,14.55982275,197.1048267,17.26443555,7.184601783,0,44.12878028,16.41760369,212.1701547,48.85183539,2
Sand,26.10426122,141.148432,529.0116355,28.62247801,Sheet Pile,Bracing,38.61337784,110.8116767,7.228790727,7.700890313,0,6.562799534,3.76361205,242.1059393,70.14979006,2
Silt,25.14175382,104.4731386,598.8141487,6.849026986,Sheet Pile,Bracing,3.776354301,186.1665728,31.45163759,4.623284975,1,40.14435493,3.668037976,491.863003,98.63985765,2
Silt,19.63385911,297.0089915,220.7482426,13.31776582,Diaphragm Wall,Anchors,41.37906087,1.069797739,2.103644013,7.140870227,1,76.48478932,9.791962095,402.7624294,44.15067433,2
Sand,26.70678201,163.5004053,120.1754134,17.97775869,Diaphragm Wall,Bracing,21.38345429,149.6477612,11.36921314,7.359353919,1,91.51763372,24.26266273,453.7418589,51.81849423,2
Silt,10.14603025,222.0685589,305.595759,5.072467671,Secant Pile,Bracing,29.80319656,180.6101306,37.61499804,1.382755277,1,41.34971371,39.23871606,247.4429993,52.18157014,2
Clay,7.797990485,85.13824189,165.0403349,3.113060978,Sheet Pile,Bracing,4.482611562,27.9441134,29.84322871,9.661780248,1,42.35858269,24.27479456,155.3342918,53.94343555,2
Clay,11.74374029,171.3974249,111.2129446,21.10172701,Sheet Pile,Bracing,16.86795392,19.22517035,12.20960529,8.210319471,1,70.26271063,16.77383053,235.3385594,51.77406571,2
Sand,6.427171402,56.88417997,280.2134136,20.32912695,Diaphragm Wall,Anchors,4.485045951,84.91452144,1.810947632,2.044834612,0,94.27720011,4.117649517,372.241363,0.877475506,2
Rock,18.2792382,176.3637795,491.8691255,14.09129787,Secant Pile,Anchors,48.07718614,186.7357812,9.578261496,1.861650357,1,26.70609402,27.51477616,99.24368218,0.172482211,2
Sand,28.41514231,291.0043518,383.0903456,16.22039005,Secant Pile,Anchors,40.36308247,108.477312,5.625728208,1.256611456,0,44.01442065,13.56342932,171.7110975,9.766631813,1
Sand,5.983588517,146.0516782,256.3889946,14.21696102,Diaphragm Wall,Bracing,22.98163772,105.4912927,-0.315089163,1.383785625,0,79.59732436,30.7467089,70.98615521,10.15566034,1
Rock,8.05274785,59.74900314,427.1710027,3.648136211,Sheet Pile,Bracing,11.18012742,28.22522366,30.88331025,7.48161799,1,60.96935694,48.85938696,244.5564823,70.4896909,2
Rock,16.30497571,57.73894773,216.0090902,12.05503337,Diaphragm Wall,Bracing,46.67275526,0.157902219,3.863843777,4.69654257,0,11.0586344,5.565716074,422.3505812,20.49160325,1
Rock,28.34687544,146.99669,107.190723,7.781220896,Diaphragm Wall,Bracing,17.22982979,162.0280181,14.97921086,7.829341727,0,62.77327356,10.60626994,61.09865973,89.47141048,1
Clay,12.90390262,90.00623412,482.1766932,5.657453106,Diaphragm Wall,Anchors,8.049221584,17.5149126,11.22226958,7.462548944,0,18.67462846,23.6547269,353.8955871,92.86063296,1
Silt,17.68087022,55.83802408,411.8715424,28.83145172,Diaphragm Wall,Bracing,28.15821942,126.7699637,44.01425582,6.046127135,1,51.02159341,48.43069077,469.6231435,97.58933379,2
Clay,6.039321476,239.0534035,481.1513123,19.18271258,Sheet Pile,Bracing,47.18870602,182.9232909,11.51007343,6.863666066,1,52.91032677,38.59048881,156.6175377,93.90813049,2
Silt,8.708580024,164.6307522,119.4690083,22.67371967,Diaphragm Wall,Bracing,0.191514525,41.73038263,-5.600963446,0.183557244,0,87.62033622,44.91145966,362.1356783,27.18883219,2
Clay,29.66575307,122.311193,518.5598139,11.51482107,Sheet Pile,Anchors,11.90624216,133.0545672,-5.059583609,3.117776468,1,46.2494274,16.68574242,488.7958555,50.97768447,2
Silt,29.12796741,275.0207958,409.7631,13.6149725,Diaphragm Wall,Bracing,46.92238202,15.73971534,22.49145467,6.378221793,0,27.94424222,49.60192369,483.0251271,17.54549702,2
Clay,5.123499523,79.03474005,381.6976754,9.396947835,Secant Pile,Anchors,8.554298343,120.7510288,22.96499535,0.093449535,1,23.09663482,5.141640803,155.7181369,80.62096552,2
Rock,28.79529464,288.9797072,412.3070241,5.618073116,Sheet Pile,Bracing,5.662172582,32.78634419,13.03174448,0.329769437,0,87.42518767,2.648645302,95.14897395,88.84317051,2
Sand,20.97799845,128.4916793,532.2166234,7.833854211,Secant Pile,Bracing,28.50936079,147.1907121,13.75140308,8.518879825,0,17.10108544,42.78013135,116.7271421,85.12888393,2
Clay,26.69795736,272.1009181,393.4682533,24.53287922,Diaphragm Wall,Bracing,43.09219116,60.24625896,-7.033707944,6.840248617,1,42.58685609,46.36324351,365.9160508,43.33669487,2
Silt,16.36849639,200.7357191,390.4751899,21.29373674,Diaphragm Wall,Anchors,23.85549088,92.67820176,18.41005807,2.653697331,1,18.71731149,4.529267877,376.591494,75.86738847,2
Rock,17.88990071,256.6768399,595.3395785,17.76707965,Diaphragm Wall,Anchors,49.72821283,119.8861084,17.76067115,6.879628401,1,77.33040401,5.671371337,353.4064527,9.757916958,2
Clay,17.22116451,296.0032908,478.3650835,15.82742657,Sheet Pile,Bracing,33.95858498,34.25468213,-1.774787479,7.924566691,1,47.437264,1.658707888,201.2352745,4.024477062,2
Clay,21.67160644,122.1013595,321.1469027,27.90572566,Secant Pile,Bracing,3.703745361,148.3275637,-4.288833764,3.067942831,1,35.11436906,5.225378132,126.3996229,75.32364143,2
Rock,8.491281369,290.2838714,453.6985,4.96384359,Sheet Pile,Anchors,49.64160658,60.52806813,-3.203513017,0.360373775,0,36.10996406,10.47099084,311.3424914,42.53552743,0
Clay,5.749339747,147.3704737,294.6152358,10.57622196,Sheet Pile,Anchors,20.39471184,132.474372,-4.443446443,9.327791247,0,85.22142067,48.50383095,267.6562006,99.55492647,2
Sand,12.69824854,146.3779762,214.4377312,12.44832205,Diaphragm Wall,Bracing,14.37012669,31.65661014,23.53395075,3.451798383,0,55.37739543,33.39301111,377.9753662,9.725421586,1
Clay,22.61701907,135.0967761,398.4259384,24.12549693,Secant Pile,Bracing,27.89395918,137.6235318,0.806545882,1.064817633,1,71.78678511,38.92765128,248.6120354,85.56276815,2
Sand,10.0463363,185.3519018,564.0910491,29.79789474,Diaphragm Wall,Bracing,15.21537959,25.63761456,3.82865837,4.918568714,1,89.70385163,38.80697018,202.3878626,47.99830655,2
Sand,21.83581083,88.53626079,564.56976,9.498103898,Sheet Pile,Anchors,4.322875356,85.07129925,-0.453532072,7.684677957,0,90.1741676,26.75368749,182.0653598,82.71501955,2
Rock,29.24780115,188.4278713,270.9526391,26.60629802,Diaphragm Wall,Anchors,0.071417154,49.44121475,42.68094174,2.216473146,0,32.85090543,39.87444889,145.161644,81.71272822,2
Clay,7.347517895,185.4262031,363.8387331,25.42681453,Secant Pile,Bracing,22.47916765,149.6750499,37.00396047,2.694900501,0,95.24512631,29.79037662,169.5858693,91.59920014,2
Rock,21.81505296,240.4754532,205.8179493,9.065749736,Diaphragm Wall,Bracing,41.84317111,52.4070009,2.677216054,2.427149868,0,2.487588201,15.72730488,92.67369748,29.78500113,0
Clay,16.09375548,258.4124905,597.8155547,13.78197967,Secant Pile,Bracing,28.61575928,176.3434613,8.016146166,9.916730528,1,37.6835561,28.05550544,206.0856549,94.97993535,2
Clay,26.70355636,160.1103376,590.5589539,14.06116747,Secant Pile,Bracing,49.96036495,178.3640423,1.544106327,1.974037337,0,89.57988575,26.67542931,66.45641556,15.16669604,2
Silt,9.428744736,125.5833123,424.7544649,29.41195805,Diaphragm Wall,Anchors,14.34233228,39.28826304,17.05317777,5.75520217,1,27.46368798,41.17265269,133.8862312,8.196877759,2
Clay,22.31564881,114.8337243,502.2070298,7.884081337,Sheet Pile,Bracing,14.02275324,122.769189,-8.921420714,9.252646417,0,27.30814503,49.08636087,386.0467001,43.16155174,2
Rock,25.95288224,98.65595918,457.5500806,24.57726522,Diaphragm Wall,Bracing,7.987473012,17.54352834,26.92524049,1.468965689,1,30.26222851,20.55212827,196.4610449,82.83229686,2
Sand,28.61535549,64.41189555,396.5791095,12.02320328,Sheet Pile,Anchors,8.203179413,78.30741992,18.77369824,9.708541979,1,61.23133848,38.16953392,350.7066576,47.34211306,2
Clay,22.08120071,135.6119947,126.6739985,22.73349934,Sheet Pile,Anchors,14.2593298,142.6643459,39.42514106,9.474772344,1,43.83327756,4.988150202,372.597879,82.92866775,2
Silt,17.4293691,117.561923,327.3821713,14.34029712,Diaphragm Wall,Anchors,39.64200226,131.8846494,-0.958402362,8.845719871,1,72.67348364,38.84156847,311.5334042,72.96868058,2
Rock,20.44618101,291.6043465,437.3931511,18.6157136,Sheet Pile,Anchors,45.28783953,124.9401339,34.22600853,2.145565213,0,89.49106426,18.5708456,481.4139836,20.94283861,2
Clay,26.72262461,189.4272066,438.7658069,25.48051788,Sheet Pile,Bracing,48.75435849,56.50817273,33.5578558,6.34055056,0,67.41993749,1.969508144,59.64793998,94.88816249,2
Rock,19.26524367,136.8192598,286.5613092,24.71247025,Diaphragm Wall,Anchors,11.6144827,75.60498989,-3.005034593,7.60891473,0,20.44667202,18.16230893,382.3936928,6.078116863,2
Silt,5.759676492,195.1169002,570.8459933,26.39342596,Diaphragm Wall,Anchors,44.06487728,20.58922894,11.92075733,9.860279282,1,93.26819024,30.53213755,481.4539898,89.82797075,2
Silt,28.27371739,84.79917534,183.6785161,4.609667784,Diaphragm Wall,Anchors,16.41275446,143.8045641,-0.641604737,1.804238221,0,26.44928733,5.962508384,438.0222782,30.4443449,0
Rock,22.23816878,161.0109373,350.1797231,21.68536493,Sheet Pile,Bracing,5.642027226,100.7777594,4.009627525,7.660258995,0,14.98942953,46.20172462,125.5517113,50.01480832,2
Clay,21.91283464,206.5585804,445.4419883,6.779659171,Secant Pile,Anchors,43.50124628,141.7531265,4.478539616,3.388011699,0,8.996727886,3.883620664,197.0691378,42.23518727,0
Sand,10.39187881,172.2244579,448.5679029,14.22710134,Sheet Pile,Bracing,31.80528173,49.78870496,20.59300167,1.756264656,1,56.33837407,46.50033599,127.6033279,17.18345569,2
Silt,21.47213676,150.4447002,424.3194784,17.81188721,Secant Pile,Bracing,8.236544804,64.88764573,12.62760125,4.213769412,1,11.37624625,35.3568759,320.5887637,35.81468664,2
Clay,14.84661014,298.4620972,237.6441067,13.87396609,Diaphragm Wall,Anchors,21.49156288,66.84306745,42.12530422,7.938359121,1,13.87758841,16.48560877,370.4845919,19.29344363,2
Clay,21.28082443,270.0786905,178.1032843,17.02951525,Secant Pile,Bracing,14.36288474,5.148481949,-3.049642193,4.648498037,0,30.00304806,19.53751739,192.6831962,20.38864755,1
Sand,7.664825758,205.8514895,417.9701634,29.90621034,Diaphragm Wall,Bracing,36.83972844,68.20957457,43.55306742,5.375231002,0,28.16530097,37.04046824,292.7779583,18.7056836,2
Silt,21.44613262,192.3443403,399.6510581,6.65086747,Diaphragm Wall,Anchors,22.67081153,160.6609147,2.685125212,9.951594102,0,60.42395103,30.07355504,360.9142565,48.90173803,1
Silt,29.98534314,205.16512,189.6780051,21.23731322,Secant Pile,Bracing,49.46399726,179.4596991,32.5080665,3.991092996,1,81.67452795,33.58214607,239.6029175,79.79313675,2
Clay,6.205300972,100.328027,452.5695728,13.69202609,Diaphragm Wall,Bracing,2.737249113,103.6436631,8.64334594,6.154007547,0,76.13496562,19.45823083,434.3069887,56.89700338,1
Clay,29.42935461,148.7844358,327.5859959,6.59126457,Secant Pile,Anchors,17.75076331,91.10033904,-2.130523252,3.652442016,1,26.24844547,24.39067409,397.1974709,89.32065886,2
Sand,15.17269902,59.86488322,433.8802958,7.285892611,Diaphragm Wall,Bracing,24.09500836,6.16492374,37.18390519,3.927856463,1,24.5310498,49.4933742,79.09949473,63.65444886,2
Sand,26.76883626,168.8865094,518.6835399,28.63037387,Sheet Pile,Anchors,25.15667774,175.8408675,6.987349458,6.956407534,1,96.57915301,10.69614352,329.5063846,68.93401156,2
Silt,24.5596371,185.756146,184.8642143,26.74924041,Sheet Pile,Bracing,15.79679112,2.602042685,26.23704723,9.378869761,1,0.823624159,20.89280933,155.8964979,66.76072297,2
Rock,19.17540652,106.937434,109.572434,27.49013293,Diaphragm Wall,Bracing,36.46201245,188.950016,21.15440268,5.423589505,0,87.97205331,14.59115938,300.8832191,44.94591932,2
Silt,23.46123023,291.0072118,489.5512932,29.77138495,Diaphragm Wall,Bracing,43.73735367,97.84324974,15.94659702,7.683999289,0,19.97285191,38.25557552,480.5997992,68.93388222,2
Clay,26.96288903,277.3636527,404.8487126,8.62451553,Secant Pile,Bracing,46.9359651,68.38689871,17.270071,0.892065588,1,94.72843231,38.20063128,445.577902,6.970774647,2
Silt,15.10350804,230.5358089,449.8197848,12.59686211,Sheet Pile,Anchors,40.25466884,184.843687,30.27308528,2.111580374,0,34.23072848,14.62227305,232.0323814,85.98514719,1
Rock,13.17582904,183.3466572,519.0774875,21.06891381,Secant Pile,Bracing,42.52900987,4.878198622,-5.172489723,5.021316409,1,44.03517739,4.069515832,181.1812363,77.78121434,2
Sand,21.68983464,267.4922899,501.4054674,16.06266858,Diaphragm Wall,Anchors,27.52726503,116.284979,26.74993641,0.200117236,0,70.71206139,0.571633834,155.482585,24.52299582,1
Rock,25.19614855,82.66308596,580.4600735,14.2965174,Diaphragm Wall,Bracing,41.29441132,109.7865049,39.26966558,2.528549788,0,58.76690515,21.37252666,289.6316914,76.80324543,1
Rock,24.05712837,247.6274486,367.9675394,12.66090373,Secant Pile,Anchors,15.17519546,43.86408024,-6.821649164,5.174012898,1,31.79393297,20.51687972,101.411804,1.26426014,2
Rock,24.94534122,81.20520349,344.2478163,19.03207706,Diaphragm Wall,Anchors,19.92393811,85.77748627,-2.264066342,0.149611983,1,55.38309159,49.41949393,297.1737537,21.72465725,2
Sand,15.88958287,248.5526656,300.9435999,18.54102257,Sheet Pile,Bracing,15.84565069,130.4528012,29.41475652,2.645462862,1,73.07068844,23.49010378,50.60013777,6.513723867,2
Rock,25.4458554,118.9418921,176.8455214,7.35936152,Secant Pile,Bracing,23.36936677,145.4262394,14.05049065,5.140308195,1,4.23349459,12.82091848,195.7323338,78.02269166,2
Rock,8.005226384,269.2726453,386.3036164,15.73697561,Sheet Pile,Anchors,14.27898081,0.143371741,12.19517414,5.73149248,0,1.119930526,44.56147205,148.9704412,75.58741512,2
Rock,18.61222745,286.0105235,238.5062622,17.94373796,Sheet Pile,Bracing,48.08057211,187.370686,-2.4668351,9.257516931,1,45.80669391,24.55339748,487.0484555,81.36360238,2
Clay,5.143966512,87.19899235,560.6537561,18.39774735,Sheet Pile,Bracing,15.6422314,32.90507448,17.87235224,6.453456233,0,13.18366178,29.95878176,377.2590438,0.448169333,1
Rock,13.11464575,165.6689013,391.5954021,8.672894209,Secant Pile,Anchors,4.902226906,46.71608684,-3.040007884,4.147358025,1,66.43442915,4.783435521,207.3440212,50.12327267,2
Sand,14.16153837,295.2468445,396.4200903,23.04132759,Diaphragm Wall,Bracing,26.3408583,52.69468914,16.2141251,9.303511771,0,21.40524562,19.14582037,91.78028894,70.48361975,2
Rock,14.90431729,170.851859,277.4623304,3.68037556,Sheet Pile,Anchors,2.854953922,7.56402731,31.99884144,7.848829834,1,43.28511068,47.21118372,282.5602676,15.54011287,2
Rock,22.38668017,265.8868806,125.994676,12.5804601,Sheet Pile,Anchors,5.527158315,24.61042472,4.204539684,2.000089211,0,19.76709369,29.47526921,146.0515466,64.97907275,1
Sand,14.71395253,197.1828805,115.8718827,24.06574151,Sheet Pile,Anchors,10.96946946,197.2699846,16.44323925,1.308423613,0,54.84835857,17.22509276,291.3932957,8.411009931,2
Rock,16.21734057,143.832477,311.6675721,18.22510887,Diaphragm Wall,Bracing,23.21751249,63.04334748,44.56087832,6.758116357,0,11.60534594,31.28335903,425.9130594,18.13258561,1
Sand,10.93860327,121.4458889,142.282689,10.05138568,Diaphragm Wall,Anchors,21.66254662,23.06021807,27.76577328,5.598831656,1,2.310685279,45.52055448,327.1066484,47.5796815,2
Rock,14.33129479,100.8057728,403.4234778,21.76373422,Secant Pile,Bracing,39.9845931,21.39825223,36.27462242,7.896736138,1,5.113163811,13.69953002,335.2047888,65.35651527,2
Sand,10.68174068,240.4495478,540.4865028,18.31955549,Diaphragm Wall,Bracing,36.97373269,143.8919935,12.81661836,7.388050501,1,95.42584415,25.25583592,293.4636301,14.5869127,2
Rock,6.829898094,146.6351267,541.4574083,24.49857746,Secant Pile,Bracing,21.3159147,170.9137328,32.23235077,6.252115339,1,14.22862186,47.9345327,467.2695347,18.52233308,2
Rock,20.08621483,177.8188656,429.5227051,22.84568003,Secant Pile,Bracing,16.68521038,51.3904599,-7.771995488,9.863821716,0,70.84782531,8.619807165,469.356208,20.44463671,2
Clay,21.70531996,173.08137,205.6159157,19.47291389,Secant Pile,Bracing,15.8234392,4.181902467,-3.23988496,5.335897301,0,6.792620422,35.98319628,280.7254405,23.87008047,1
Clay,20.48725865,194.3197573,531.4984157,16.18079723,Secant Pile,Bracing,38.69975436,44.61800369,1.168882611,1.131057565,0,10.81603522,30.72405041,187.5917692,22.65538485,1
Rock,16.5873511,266.3942864,543.0467177,6.595917393,Secant Pile,Bracing,2.603620311,11.30313816,12.10735585,8.282735648,1,50.88762514,33.98375656,256.8141526,39.51491085,2
Rock,14.4946445,295.1848359,198.3267925,10.05599148,Sheet Pile,Bracing,0.641082476,20.67898733,36.51596831,2.518533623,0,46.48709302,17.56098153,133.9510605,65.37896508,1
Silt,26.58334124,151.8960521,468.7130429,14.31568577,Diaphragm Wall,Anchors,39.7772196,86.30162397,9.044632793,7.773021481,0,95.15803094,15.69396867,336.3549419,43.80317831,2
